2025-01-28-095200,Start,87500000,Stop,108000000,fStep,33387,Points,615,RBW,100,Each_Column=One_sweep
-82.78,-82.78,-87.28,-87.09,-84.59,-84.09,-88.44,-85.59,-85.28,-88.78,-86.78,-85.94,-85.28,-82.44,-87.09,-86.59,-87.78,-83.09,-83.31,-83.97,-87.12,-84.81,-84.97,-84.62,-86.97,-85.62,-86.47,-85.31,-82.97,-84.81,-90.97,-86.81,-85.12,-84.62,-85.62,-82.81,-88.12,-85.47,-85.62,-82.47,-84.97,-85.62,-84.97,-83.81,-86.97,-91.62,-85.62,-87.97,-84.81,-87.81
-86.59,-86.59,-85.59,-85.59,-87.44,-82.94,-85.94,-83.59,-88.28,-90.09,-88.44,-89.09,-84.44,-86.78,-86.59,-84.28,-87.09,-82.44,-84.31,-85.31,-87.12,-88.97,-86.12,-86.97,-87.47,-85.97,-83.62,-84.47,-87.12,-85.62,-89.12,-89.12,-87.47,-90.12,-90.12,-85.31,-84.97,-85.31,-86.47,-87.97,-87.97,-89.81,-86.31,-87.62,-84.81,-86.12,-87.47,-88.47,-87.81,-86.62
-87.09,-87.09,-84.44,-87.28,-80.78,-85.44,-84.94,-86.28,-88.59,-84.09,-90.94,-89.44,-81.28,-84.59,-86.59,-88.94,-84.94,-85.09,-85.47,-84.97,-80.81,-84.47,-87.12,-83.47,-82.97,-85.47,-81.97,-85.81,-83.62,-82.81,-87.12,-81.31,-82.97,-87.47,-86.97,-84.12,-85.62,-87.97,-86.12,-83.47,-84.47,-85.47,-85.62,-89.12,-86.47,-85.97,-88.12,-89.31,-82.62,-87.81
-84.28,-84.28,-85.44,-89.28,-83.94,-86.28,-85.09,-83.78,-89.09,-86.28,-87.44,-87.09,-86.59,-86.09,-87.09,-88.28,-89.94,-88.28,-85.62,-84.47,-89.12,-87.81,-88.62,-89.31,-86.97,-84.31,-86.97,-88.81,-86.81,-87.31,-86.12,-88.47,-87.62,-84.12,-84.97,-87.47,-84.62,-86.31,-84.47,-87.12,-89.81,-89.47,-89.12,-84.62,-82.97,-88.81,-86.62,-89.12,-85.81,-86.47
-85.59,-85.59,-84.94,-85.59,-85.09,-87.59,-81.09,-81.78,-86.59,-90.94,-87.44,-87.44,-85.09,-85.59,-87.28,-86.59,-84.59,-87.09,-85.47,-84.81,-84.81,-84.81,-87.12,-89.31,-86.62,-87.47,-80.62,-89.31,-88.62,-87.12,-84.12,-86.31,-86.12,-86.47,-86.47,-87.97,-85.97,-85.81,-88.97,-86.12,-88.81,-88.31,-85.62,-84.31,-84.62,-82.47,-81.31,-85.81,-85.81,-85.12
-85.44,-85.44,-86.59,-85.94,-81.28,-89.59,-87.44,-86.28,-88.44,-83.59,-84.94,-86.59,-87.44,-87.59,-82.44,-85.44,-84.44,-84.09,-88.31,-85.81,-87.62,-87.12,-89.47,-91.12,-88.47,-91.31,-85.97,-85.12,-91.81,-85.47,-84.62,-85.81,-87.81,-90.62,-86.47,-84.31,-85.97,-87.12,-87.97,-87.31,-86.81,-84.12,-83.47,-89.12,-87.62,-85.81,-85.81,-89.12,-86.81,-89.12
-84.44,-84.44,-88.78,-85.94,-83.44,-82.44,-86.09,-84.28,-87.78,-83.09,-85.94,-84.59,-84.28,-85.09,-85.59,-82.28,-83.44,-88.09,-88.81,-89.31,-81.81,-84.81,-89.12,-82.97,-85.47,-83.31,-85.47,-83.12,-84.62,-84.97,-82.47,-85.97,-83.47,-85.47,-86.12,-87.31,-85.31,-83.97,-83.62,-86.31,-84.62,-92.12,-91.31,-86.31,-85.12,-82.97,-84.12,-85.62,-89.97,-85.97
-87.94,-87.94,-88.44,-84.28,-87.78,-87.59,-85.78,-86.44,-87.78,-87.44,-85.78,-85.94,-86.44,-83.94,-83.44,-88.28,-82.28,-85.94,-83.47,-87.12,-85.12,-83.47,-93.47,-83.31,-88.47,-84.97,-83.47,-85.47,-86.31,-88.31,-87.12,-85.47,-88.12,-86.47,-88.62,-87.62,-84.97,-85.12,-90.12,-84.81,-91.47,-86.62,-86.47,-88.81,-85.97,-88.47,-86.81,-85.47,-86.97,-86.81
-86.44,-86.44,-88.28,-86.94,-81.59,-86.09,-87.78,-90.59,-84.59,-86.28,-87.28,-85.28,-89.09,-85.94,-84.94,-85.94,-82.94,-84.09,-85.31,-85.97,-87.81,-85.31,-93.12,-83.97,-85.81,-85.31,-81.97,-88.31,-85.81,-86.97,-87.81,-84.97,-86.31,-82.81,-84.47,-86.12,-82.81,-88.12,-84.47,-86.31,-84.47,-87.31,-87.47,-87.97,-86.97,-85.62,-84.62,-84.47,-84.31,-85.81
-85.94,-85.94,-86.78,-83.44,-87.28,-83.78,-83.28,-87.09,-84.09,-82.59,-87.09,-83.44,-86.94,-82.44,-85.94,-84.59,-83.94,-87.78,-84.97,-86.97,-84.97,-81.12,-87.47,-85.62,-84.97,-86.12,-86.12,-85.12,-83.62,-91.12,-84.97,-88.31,-83.97,-83.47,-82.47,-87.62,-86.12,-87.47,-84.62,-82.47,-86.62,-85.81,-88.31,-86.97,-89.97,-86.62,-86.97,-88.47,-88.31,-86.81
-89.59,-89.59,-84.78,-84.09,-84.44,-84.94,-85.44,-89.28,-83.78,-90.44,-87.94,-87.94,-86.28,-85.09,-87.59,-86.28,-82.78,-87.94,-87.31,-88.81,-86.97,-83.62,-85.12,-86.81,-84.31,-82.81,-83.81,-87.97,-89.47,-86.47,-86.47,-89.97,-87.31,-88.12,-85.47,-83.47,-83.81,-86.47,-85.62,-85.62,-84.81,-81.62,-86.97,-85.81,-83.31,-85.31,-84.62,-88.12,-86.97,-85.81
-82.09,-82.09,-86.78,-85.44,-85.28,-83.94,-83.09,-87.94,-85.44,-86.59,-88.59,-85.09,-86.94,-85.44,-85.44,-84.78,-85.78,-88.78,-83.97,-82.31,-88.12,-80.47,-86.97,-79.81,-84.31,-81.12,-85.12,-88.47,-86.81,-83.47,-87.31,-83.47,-84.97,-83.47,-90.31,-84.12,-84.47,-84.62,-85.31,-83.62,-87.12,-84.12,-87.31,-85.47,-86.62,-83.97,-84.62,-87.12,-84.81,-83.62
-84.78,-84.78,-85.59,-82.78,-85.78,-83.09,-83.28,-85.59,-84.09,-84.59,-83.28,-83.44,-85.78,-80.44,-84.09,-81.94,-83.28,-86.44,-83.47,-88.47,-88.62,-80.31,-87.12,-82.97,-85.81,-81.81,-83.31,-86.12,-81.12,-88.62,-82.62,-87.47,-80.97,-88.31,-87.81,-83.62,-84.47,-87.47,-85.97,-82.31,-86.81,-83.62,-83.62,-87.31,-86.31,-86.12,-83.31,-82.81,-85.62,-84.81
-82.94,-82.94,-82.59,-84.44,-83.94,-82.44,-83.78,-84.59,-80.59,-84.78,-83.28,-80.59,-86.09,-80.78,-81.94,-84.28,-82.78,-82.59,-83.31,-83.62,-84.31,-80.31,-87.31,-84.81,-87.62,-81.12,-83.81,-82.62,-81.81,-82.12,-84.81,-84.12,-84.12,-84.81,-84.31,-83.31,-80.31,-83.97,-81.12,-82.81,-82.81,-81.12,-88.12,-84.97,-82.62,-85.12,-80.31,-78.97,-86.81,-85.97
-83.94,-83.94,-84.94,-79.78,-83.78,-77.28,-80.44,-83.94,-85.94,-79.78,-86.44,-84.78,-80.94,-83.09,-82.59,-82.28,-84.28,-82.94,-80.81,-79.12,-81.12,-79.97,-82.12,-78.31,-81.81,-81.12,-79.81,-81.97,-79.81,-84.12,-83.12,-80.31,-81.81,-82.62,-80.97,-81.31,-87.47,-82.62,-80.31,-80.12,-84.12,-81.97,-84.81,-82.47,-83.47,-80.31,-79.12,-78.12,-82.62,-85.47
-82.44,-82.44,-86.94,-86.94,-85.09,-85.44,-84.44,-85.28,-81.09,-84.28,-82.94,-81.09,-80.44,-80.09,-80.28,-83.28,-87.28,-83.09,-83.31,-82.47,-87.31,-84.47,-85.62,-82.12,-85.97,-86.31,-85.47,-86.12,-83.62,-82.81,-83.31,-80.31,-83.12,-81.47,-85.12,-85.12,-82.97,-83.97,-86.62,-84.12,-85.62,-84.47,-84.47,-82.47,-84.47,-81.47,-82.97,-81.12,-84.97,-85.47
-84.59,-84.59,-85.44,-84.28,-86.28,-83.59,-86.44,-82.59,-85.44,-81.59,-83.44,-82.59,-85.28,-86.09,-83.78,-84.94,-86.94,-84.94,-81.12,-88.97,-86.31,-84.81,-80.62,-89.47,-82.81,-81.47,-85.62,-84.31,-81.62,-84.81,-81.47,-83.62,-83.97,-84.81,-82.97,-84.47,-84.47,-83.47,-86.97,-84.31,-86.12,-83.31,-84.47,-84.12,-87.97,-84.97,-84.12,-82.31,-81.47,-86.12
-87.44,-87.44,-84.44,-89.44,-82.09,-86.44,-83.59,-85.28,-84.78,-87.59,-82.09,-87.09,-86.78,-85.94,-85.44,-84.94,-86.28,-84.09,-88.31,-90.81,-86.31,-87.31,-88.31,-87.47,-88.62,-86.31,-86.81,-85.12,-84.81,-86.47,-84.97,-86.81,-84.31,-85.12,-84.81,-85.47,-84.81,-84.31,-80.12,-87.97,-81.97,-82.97,-86.97,-83.97,-86.81,-85.47,-80.31,-85.97,-87.62,-82.97
-83.44,-83.44,-87.09,-84.44,-86.94,-84.44,-83.94,-86.09,-86.94,-85.09,-83.94,-81.59,-88.09,-83.09,-83.44,-85.28,-83.94,-84.44,-82.62,-85.81,-82.81,-86.47,-83.31,-84.62,-89.31,-81.31,-85.31,-88.81,-85.47,-88.81,-85.81,-85.62,-84.12,-80.81,-89.97,-84.81,-86.47,-86.12,-82.81,-85.12,-82.47,-86.47,-85.81,-85.12,-80.47,-84.31,-88.81,-83.12,-84.62,-83.31
-87.78,-87.78,-87.44,-89.44,-86.09,-86.59,-85.44,-87.28,-86.09,-83.94,-86.09,-87.94,-89.94,-90.28,-89.44,-84.94,-86.78,-85.09,-86.31,-87.47,-86.81,-83.47,-85.62,-87.81,-87.12,-85.12,-83.47,-84.62,-87.12,-84.31,-83.81,-86.62,-83.81,-85.31,-91.62,-85.97,-85.97,-82.12,-87.47,-88.81,-86.81,-86.47,-83.12,-83.12,-83.31,-86.62,-87.81,-85.12,-84.81,-83.81
-87.28,-87.28,-86.44,-87.44,-89.28,-81.78,-83.94,-84.09,-83.09,-90.28,-80.28,-85.78,-85.09,-85.59,-83.44,-83.78,-89.09,-84.94,-82.81,-86.12,-84.62,-86.47,-85.81,-90.47,-87.47,-83.47,-86.47,-86.97,-84.81,-87.47,-82.97,-85.81,-85.97,-89.81,-90.12,-80.97,-83.81,-85.97,-82.97,-84.12,-87.31,-85.47,-86.47,-84.47,-88.62,-85.12,-85.12,-84.97,-90.97,-83.12
-85.94,-85.94,-87.44,-85.09,-84.59,-87.09,-86.59,-86.59,-90.59,-82.78,-84.44,-81.94,-84.94,-85.59,-85.28,-81.59,-86.09,-84.44,-88.47,-87.62,-82.97,-86.31,-85.12,-86.31,-86.62,-85.47,-85.97,-85.97,-85.47,-86.62,-84.97,-85.31,-88.81,-85.62,-84.31,-83.62,-86.62,-83.31,-84.97,-86.31,-83.62,-84.12,-87.81,-80.81,-87.31,-83.62,-84.31,-87.12,-86.81,-87.62
-86.44,-86.44,-84.44,-87.59,-84.94,-86.94,-85.44,-84.28,-82.09,-85.59,-85.09,-87.09,-83.44,-88.28,-84.94,-88.94,-86.09,-87.09,-85.12,-84.62,-86.62,-90.12,-86.62,-86.31,-81.97,-85.12,-88.97,-84.62,-84.97,-81.47,-86.31,-88.97,-83.62,-86.12,-90.81,-84.81,-86.47,-86.12,-84.47,-88.47,-85.81,-86.47,-82.62,-86.47,-83.62,-85.31,-86.12,-89.47,-88.47,-87.62
-87.59,-87.59,-86.94,-87.94,-81.44,-84.09,-85.28,-81.28,-88.09,-85.44,-89.59,-87.09,-86.78,-90.44,-86.44,-85.09,-86.09,-84.09,-86.62,-88.12,-81.47,-85.97,-83.31,-86.62,-86.47,-85.62,-88.47,-83.12,-87.31,-85.31,-81.62,-85.97,-86.12,-86.31,-86.47,-80.12,-85.31,-86.12,-85.31,-88.12,-83.81,-83.97,-85.97,-89.62,-91.31,-83.12,-84.47,-85.62,-84.81,-84.31
-87.59,-87.59,-87.44,-88.59,-86.09,-89.59,-85.28,-85.78,-83.59,-82.44,-85.28,-86.78,-88.78,-88.44,-82.28,-87.78,-83.59,-88.94,-87.62,-85.97,-88.12,-85.62,-87.12,-88.31,-84.97,-86.12,-86.81,-84.31,-87.31,-87.97,-84.62,-86.31,-86.97,-84.12,-88.12,-86.47,-84.47,-86.31,-82.62,-80.47,-87.12,-88.47,-84.12,-86.47,-87.12,-84.12,-84.47,-89.81,-87.12,-91.62
-90.44,-90.44,-84.59,-84.28,-82.44,-84.59,-91.44,-84.94,-85.09,-85.09,-84.94,-86.09,-85.44,-84.94,-85.44,-89.94,-83.94,-88.59,-89.12,-86.62,-84.31,-86.97,-84.31,-86.62,-87.81,-88.62,-86.81,-84.81,-84.12,-86.97,-88.62,-89.31,-85.31,-84.62,-83.12,-83.47,-90.47,-87.12,-84.62,-87.62,-86.31,-89.81,-85.97,-85.47,-85.47,-87.31,-84.31,-84.31,-85.81,-86.47
-88.09,-88.09,-87.59,-85.44,-82.44,-85.28,-81.94,-83.28,-86.44,-84.44,-84.28,-86.78,-81.59,-86.44,-85.59,-86.78,-83.59,-83.59,-86.12,-82.31,-84.31,-85.47,-82.81,-86.31,-87.81,-85.81,-85.62,-79.97,-85.97,-83.47,-86.81,-86.12,-84.47,-85.97,-88.12,-88.62,-85.12,-84.31,-84.97,-81.81,-83.12,-83.12,-90.31,-87.62,-85.81,-84.97,-85.31,-86.97,-85.62,-85.47
-85.09,-85.09,-86.44,-89.94,-84.28,-85.09,-84.59,-87.09,-86.44,-85.09,-89.94,-89.94,-83.09,-85.09,-83.09,-88.28,-87.78,-86.44,-86.97,-86.97,-88.47,-82.47,-93.12,-87.81,-86.47,-87.47,-83.97,-84.81,-85.47,-84.47,-85.97,-86.12,-86.97,-87.31,-87.12,-87.47,-87.47,-89.12,-85.62,-89.47,-84.47,-88.31,-84.47,-86.31,-85.47,-86.47,-86.97,-86.97,-85.97,-88.81
-84.44,-84.44,-84.28,-87.78,-85.44,-86.94,-87.28,-85.78,-84.59,-83.94,-90.09,-82.28,-86.94,-84.78,-84.78,-81.78,-85.09,-81.94,-88.62,-86.31,-83.31,-84.12,-87.97,-89.47,-85.62,-88.12,-85.47,-85.62,-87.81,-82.97,-81.81,-83.62,-87.31,-87.81,-84.12,-88.12,-86.12,-84.31,-89.62,-84.31,-87.81,-86.62,-85.47,-86.47,-88.47,-88.47,-85.62,-85.31,-85.81,-83.62
-84.09,-84.09,-86.28,-83.28,-84.59,-84.78,-82.44,-90.44,-86.28,-91.09,-85.78,-85.09,-82.94,-87.09,-84.59,-83.44,-79.59,-85.44,-86.12,-80.97,-81.47,-85.81,-85.62,-88.12,-88.12,-87.47,-86.12,-84.31,-87.31,-83.12,-87.12,-84.62,-81.97,-86.62,-84.97,-87.81,-82.31,-88.62,-84.81,-83.47,-87.47,-84.12,-84.47,-89.81,-84.12,-84.31,-84.47,-86.97,-84.12,-86.62
-82.94,-82.94,-86.44,-83.94,-85.09,-84.78,-85.59,-85.09,-88.44,-84.59,-90.94,-85.09,-86.09,-84.44,-83.09,-85.59,-84.78,-83.44,-84.97,-86.12,-82.12,-83.31,-83.97,-84.31,-85.62,-86.62,-81.62,-84.31,-82.97,-87.12,-84.31,-84.97,-87.31,-83.31,-82.47,-83.97,-87.47,-81.47,-87.31,-84.12,-84.12,-86.97,-86.31,-88.97,-83.62,-86.97,-81.97,-85.47,-82.81,-89.31
-88.78,-88.78,-88.28,-85.78,-86.78,-84.78,-82.28,-80.94,-87.59,-85.09,-86.09,-85.59,-85.44,-85.78,-85.28,-85.94,-80.59,-87.09,-87.12,-86.97,-88.47,-85.31,-86.47,-87.81,-85.12,-89.62,-83.97,-84.47,-86.47,-80.47,-83.12,-87.12,-83.62,-86.62,-84.12,-87.31,-86.81,-86.97,-88.31,-89.31,-85.62,-86.81,-83.31,-81.12,-85.31,-83.81,-86.97,-84.97,-85.62,-88.97
-84.09,-84.09,-85.94,-86.09,-86.28,-83.59,-85.28,-85.78,-86.78,-85.44,-88.28,-84.94,-88.28,-84.59,-84.59,-82.94,-84.59,-85.59,-84.81,-81.31,-83.97,-84.12,-84.47,-86.31,-83.62,-88.31,-84.97,-82.81,-86.47,-85.62,-83.81,-84.31,-88.47,-87.81,-85.12,-87.62,-83.81,-84.62,-89.81,-83.12,-86.12,-83.81,-83.12,-88.31,-84.97,-86.12,-80.47,-83.62,-85.81,-85.31
-85.44,-85.44,-86.59,-84.78,-83.78,-84.44,-87.59,-88.94,-86.44,-87.59,-87.59,-86.94,-85.44,-80.28,-83.59,-83.78,-87.44,-83.94,-86.97,-86.12,-89.47,-84.97,-90.12,-80.97,-83.47,-86.97,-82.81,-84.81,-85.31,-85.47,-86.81,-85.81,-83.62,-82.31,-84.97,-86.62,-84.97,-83.97,-84.81,-82.31,-83.12,-89.62,-87.47,-89.31,-84.62,-86.81,-86.12,-83.31,-83.81,-83.47
-85.44,-85.44,-86.78,-84.94,-81.94,-85.94,-85.09,-84.28,-83.44,-87.78,-85.28,-84.44,-87.59,-83.44,-84.94,-87.44,-86.44,-86.09,-88.12,-82.47,-84.12,-82.47,-87.62,-81.12,-85.31,-85.81,-84.12,-84.97,-83.12,-84.12,-83.47,-83.62,-84.97,-84.31,-87.81,-85.97,-86.81,-85.97,-85.12,-86.81,-87.81,-84.12,-85.97,-80.62,-81.31,-87.12,-83.81,-84.62,-82.81,-86.31
-82.59,-82.59,-83.94,-84.28,-85.78,-81.94,-85.59,-87.59,-87.09,-86.94,-85.94,-87.09,-88.78,-84.94,-83.94,-86.28,-85.28,-85.59,-82.81,-87.31,-93.47,-85.47,-89.31,-85.62,-88.47,-81.31,-84.47,-87.31,-87.97,-85.31,-82.97,-85.62,-81.97,-83.12,-85.81,-88.97,-86.97,-89.81,-82.12,-85.12,-82.97,-86.81,-86.81,-86.12,-83.47,-89.81,-87.31,-86.31,-81.81,-82.97
-86.28,-86.28,-87.09,-87.44,-88.09,-89.44,-86.44,-87.59,-87.59,-85.44,-86.09,-84.78,-88.09,-84.28,-84.09,-86.78,-88.44,-86.78,-84.97,-86.81,-85.12,-82.97,-86.62,-79.12,-89.12,-84.47,-85.47,-87.47,-85.12,-83.62,-87.62,-82.47,-85.31,-84.31,-84.62,-86.31,-84.97,-87.12,-81.47,-84.47,-84.47,-84.81,-83.97,-85.12,-82.12,-87.81,-80.62,-82.97,-88.31,-85.47
-83.28,-83.28,-86.09,-83.28,-83.94,-86.09,-84.94,-87.44,-84.44,-87.28,-87.59,-89.44,-87.28,-85.09,-84.09,-85.94,-84.44,-89.44,-88.97,-85.31,-88.81,-86.31,-89.81,-85.47,-87.62,-87.81,-89.81,-92.47,-82.97,-87.62,-90.31,-81.81,-83.97,-85.31,-86.62,-83.97,-85.81,-86.31,-86.31,-83.62,-85.81,-84.62,-83.47,-85.62,-84.31,-87.81,-86.31,-87.12,-83.97,-89.97
-85.09,-85.09,-85.78,-81.28,-84.59,-85.78,-84.94,-86.59,-87.59,-85.44,-87.28,-83.59,-85.09,-85.09,-88.28,-86.78,-87.28,-84.78,-82.12,-86.47,-84.12,-88.97,-85.47,-82.62,-86.12,-82.62,-83.97,-85.97,-84.47,-87.62,-86.62,-80.81,-85.47,-85.97,-90.31,-84.31,-83.47,-84.97,-84.47,-84.81,-85.47,-84.97,-89.62,-85.47,-83.47,-85.81,-88.81,-83.62,-87.47,-86.97
-87.09,-87.09,-89.28,-87.59,-87.94,-86.28,-87.59,-84.44,-86.28,-83.44,-84.78,-84.59,-82.59,-85.09,-88.28,-87.78,-87.09,-88.09,-90.31,-85.97,-82.31,-88.97,-85.31,-85.31,-85.62,-84.62,-87.12,-88.31,-84.81,-86.47,-90.31,-86.62,-85.31,-90.81,-81.62,-85.31,-88.12,-85.12,-83.97,-87.97,-89.12,-87.97,-84.62,-82.31,-84.62,-83.62,-82.81,-84.47,-84.97,-86.62
-84.59,-84.59,-86.09,-82.44,-86.78,-85.78,-85.44,-88.09,-84.78,-85.94,-87.59,-86.44,-86.44,-86.78,-87.09,-90.78,-84.94,-86.78,-84.81,-82.12,-90.97,-91.62,-87.31,-85.62,-84.62,-87.47,-87.81,-87.31,-85.62,-86.47,-86.12,-84.31,-88.62,-82.12,-85.12,-87.12,-87.47,-88.97,-85.97,-90.47,-86.31,-82.12,-86.12,-86.47,-82.31,-86.81,-81.47,-82.62,-85.97,-83.12
-84.28,-84.28,-85.59,-84.09,-87.59,-85.44,-84.09,-89.44,-83.59,-86.94,-88.59,-88.09,-83.94,-87.59,-85.44,-84.28,-84.28,-88.09,-87.62,-84.47,-88.31,-88.97,-83.97,-87.62,-85.62,-86.47,-87.81,-88.31,-83.81,-85.31,-85.12,-87.12,-88.12,-86.81,-85.97,-88.81,-84.12,-86.97,-85.12,-86.62,-86.47,-82.12,-83.97,-85.81,-85.81,-86.12,-84.62,-85.81,-81.31,-81.31
-88.28,-88.28,-83.94,-86.59,-87.28,-81.28,-87.44,-85.59,-79.78,-88.28,-84.78,-85.09,-88.59,-80.59,-83.94,-85.09,-82.44,-85.78,-87.97,-87.62,-88.12,-87.62,-85.62,-82.47,-86.12,-83.62,-83.12,-85.47,-81.97,-83.62,-84.97,-85.97,-88.12,-82.31,-87.47,-81.81,-84.12,-86.97,-84.97,-82.62,-86.47,-86.97,-88.47,-87.97,-81.81,-83.31,-86.81,-84.47,-87.12,-84.81
-89.59,-89.59,-87.78,-83.28,-81.78,-90.09,-87.09,-86.94,-83.44,-85.28,-84.44,-88.94,-85.44,-86.44,-87.94,-88.09,-84.28,-85.94,-88.12,-85.97,-87.31,-86.12,-84.31,-84.97,-87.81,-86.12,-85.12,-85.47,-85.97,-82.31,-84.47,-87.31,-84.97,-85.31,-87.47,-82.81,-85.12,-84.97,-87.12,-86.12,-89.62,-85.47,-82.47,-81.81,-85.31,-85.62,-84.31,-85.12,-85.97,-86.12
-87.28,-87.28,-84.59,-82.09,-85.09,-84.28,-84.28,-85.59,-81.59,-86.59,-84.78,-84.94,-85.09,-81.09,-83.28,-88.28,-84.44,-84.94,-85.12,-84.31,-84.62,-84.12,-86.31,-88.31,-86.62,-85.12,-88.81,-83.12,-87.31,-84.47,-88.97,-83.12,-87.47,-85.12,-84.81,-81.62,-87.31,-87.12,-82.31,-86.97,-87.62,-81.81,-86.12,-84.47,-83.97,-86.97,-87.12,-84.62,-84.47,-87.47
