24911105.00,-105.97,-105.47,-109.47,-100.97,-101.97,-102.97,-101.97,-113.97,-112.97,-104.47,-104.47,-105.47,-107.47,-110.47,-112.97,-105.47,-113.47,-107.47,-104.97,-111.47,-103.97,-114.47,-115.97,-108.97,-108.97,-106.47,-113.97,-106.97,-117.47,-107.97,-107.97,-99.97,-107.47,-114.97,-114.97,-108.97,-111.97,-105.97,-102.97,-106.47,-105.47,-113.47,-101.97,-114.97,-103.47,-103.47,-100.97,-114.47,-111.47,-102.97
24911608.00,-106.97,-113.47,-102.47,-112.47,-103.97,-100.97,-110.97,-110.47,-104.97,-103.97,-103.97,-116.97,-104.47,-107.97,-112.47,-114.97,-107.47,-108.47,-101.97,-112.47,-107.97,-108.47,-108.47,-109.47,-106.47,-109.97,-120.47,-110.97,-107.97,-114.97,-114.97,-114.47,-115.47,-105.47,-115.47,-115.47,-109.97,-110.47,-114.47,-115.97,-112.97,-109.47,-105.97,-102.97,-111.47,-117.97,-103.97,-104.97,-111.47,-114.97
24912110.00,-102.47,-111.47,-109.47,-103.97,-108.97,-106.47,-99.47,-102.47,-110.47,-108.47,-108.47,-101.47,-109.97,-110.47,-109.97,-111.97,-112.97,-101.97,-110.97,-107.47,-106.97,-107.47,-117.97,-112.47,-102.47,-113.47,-110.97,-104.47,-105.97,-111.47,-111.47,-113.97,-111.47,-99.47,-109.97,-109.97,-114.47,-105.47,-105.97,-103.47,-107.97,-110.97,-110.97,-114.97,-108.97,-108.97,-105.97,-115.47,-102.47,-103.97
24912613.00,-108.97,-98.97,-108.97,-108.47,-109.47,-106.47,-109.97,-108.47,-100.47,-102.47,-102.47,-104.47,-92.97,-105.47,-102.97,-103.47,-103.97,-111.97,-108.47,-100.47,-110.47,-113.97,-100.47,-110.97,-98.47,-101.97,-99.47,-105.97,-107.47,-106.47,-106.47,-107.97,-104.97,-110.47,-117.97,-117.97,-106.47,-103.47,-98.97,-108.97,-104.47,-107.47,-109.47,-109.47,-108.47,-103.47,-105.47,-113.47,-113.97,-112.97
24913115.00,-105.47,-104.97,-104.97,-108.97,-96.47,-108.97,-106.97,-97.47,-109.97,-107.97,-111.97,-111.97,-102.97,-114.47,-100.97,-100.47,-103.47,-107.97,-102.97,-113.97,-108.97,-109.47,-107.47,-112.47,-108.97,-113.47,-105.97,-107.47,-109.97,-110.47,-110.47,-102.47,-103.47,-111.97,-111.47,-111.47,-113.47,-107.97,-106.97,-114.97,-114.97,-105.47,-115.47,-110.97,-104.47,-103.47,-108.97,-107.47,-101.97,-112.97
24913618.00,-108.47,-108.47,-114.97,-109.97,-109.47,-113.47,-103.97,-113.47,-115.47,-106.97,-107.97,-107.97,-109.47,-103.47,-106.97,-110.47,-110.97,-98.97,-105.97,-104.47,-116.47,-100.97,-114.47,-107.47,-104.47,-103.97,-113.97,-113.47,-110.97,-111.97,-111.97,-101.97,-108.47,-108.47,-101.97,-101.97,-109.47,-113.97,-110.47,-103.47,-105.97,-105.47,-108.97,-106.47,-117.47,-104.97,-108.97,-112.97,-111.97,-110.47
24914120.00,-107.97,-103.47,-109.47,-112.47,-113.97,-105.47,-109.97,-100.97,-105.47,-109.97,-114.47,-114.47,-102.97,-108.97,-98.47,-115.97,-101.97,-109.97,-106.47,-115.47,-108.47,-111.47,-107.97,-111.97,-110.97,-111.47,-104.97,-101.97,-108.47,-106.47,-106.47,-101.97,-101.47,-109.47,-109.97,-109.97,-117.97,-105.47,-101.47,-114.97,-116.47,-109.47,-110.97,-100.97,-109.97,-100.97,-110.47,-110.97,-105.97,-113.47
24914623.00,-111.47,-109.97,-110.47,-107.97,-104.97,-113.97,-104.97,-110.97,-105.47,-105.97,-110.97,-110.97,-115.47,-117.97,-111.97,-111.47,-117.97,-101.47,-115.47,-110.97,-107.47,-99.97,-117.47,-105.47,-109.47,-107.97,-106.97,-111.47,-105.47,-109.47,-109.47,-103.47,-114.97,-106.47,-109.97,-109.97,-107.47,-117.97,-106.47,-112.97,-106.47,-107.47,-106.47,-109.97,-101.97,-109.97,-112.47,-102.97,-113.47,-106.97
24915125.00,-115.47,-105.97,-112.47,-103.47,-109.47,-102.97,-106.97,-105.47,-110.97,-107.97,-114.47,-114.47,-115.97,-102.97,-98.97,-104.47,-109.47,-111.97,-111.97,-111.97,-109.97,-115.97,-104.97,-108.97,-98.97,-108.97,-108.47,-111.97,-109.97,-102.97,-102.97,-112.47,-107.47,-107.97,-105.47,-105.47,-113.97,-111.97,-111.47,-115.47,-112.47,-104.97,-111.97,-116.47,-105.97,-107.47,-114.47,-115.97,-107.47,-104.97
24915628.00,-111.47,-105.97,-96.47,-114.47,-113.47,-118.97,-115.47,-106.97,-107.97,-107.97,-106.47,-106.47,-102.97,-94.47,-106.47,-108.97,-113.47,-104.47,-106.47,-106.47,-112.97,-105.97,-104.47,-106.97,-108.97,-110.47,-111.47,-101.97,-107.97,-107.97,-107.97,-108.47,-109.47,-101.47,-103.47,-103.47,-103.97,-104.47,-110.47,-108.97,-114.97,-110.47,-112.47,-104.97,-111.97,-104.97,-108.97,-111.97,-102.47,-105.47
