2390000000.00,-116.53,-113.06,-113.06,-113.03,-113.06
2390100166.00,-114.56,-114.56,-114.56,-112.03,-113.03
2390200333.00,-114.03,-114.03,-114.03,-112.56,-114.53
2390300500.00,-109.53,-116.06,-116.06,-112.53,-112.53
2390400667.00,-112.56,-114.03,-114.03,-114.53,-114.53
2390500834.00,-110.03,-114.03,-114.03,-111.03,-111.03
2390601001.00,-111.53,-116.53,-107.53,-112.03,-112.03
2390701168.00,-111.06,-110.56,-117.53,-115.53,-115.53
2390801335.00,-110.06,-108.03,-110.53,-112.53,-112.53
2390901502.00,-115.06,-109.53,-111.03,-112.56,-112.56
2391001669.00,-113.53,-111.53,-109.56,-112.03,-112.03
2391101836.00,-112.06,-110.53,-115.06,-109.56,-112.06
2391202003.00,-113.03,-113.53,-112.03,-112.53,-109.56
2391302170.00,-110.56,-116.56,-113.03,-109.53,-114.56
2391402337.00,-111.53,-114.06,-112.03,-112.53,-112.03
2391502504.00,-111.53,-110.03,-109.56,-115.03,-113.06
2391602671.00,-111.03,-113.56,-111.56,-113.53,-112.03
2391702838.00,-113.06,-113.56,-113.06,-115.03,-108.03
2391803005.00,-113.06,-113.06,-110.56,-120.06,-115.06
2391903171.00,-110.56,-114.56,-108.53,-116.53,-110.06
2392003338.00,-111.56,-111.06,-111.06,-110.56,-111.53
2392103505.00,-111.53,-110.03,-114.03,-111.56,-113.06
2392203672.00,-112.53,-109.03,-115.03,-115.56,-113.03
2392303839.00,-107.03,-112.06,-112.53,-112.53,-112.56
2392404006.00,-108.03,-111.56,-112.53,-112.53,-111.06
2392504173.00,-111.53,-111.06,-114.06,-108.53,-109.03
2392604340.00,-114.53,-109.53,-108.53,-111.56,-107.53
2392704507.00,-113.03,-110.53,-108.06,-106.06,-111.03
2392804674.00,-115.06,-111.53,-114.53,-110.56,-110.06
2392904841.00,-112.56,-112.03,-110.56,-110.06,-112.06
2393005008.00,-110.06,-113.06,-111.03,-113.06,-112.56
2393105175.00,-115.03,-113.06,-111.03,-111.56,-112.53
2393205342.00,-114.53,-110.53,-113.06,-113.03,-112.06
