2390000000.00,-116.03,-114.00,-114.03,-114.53,-111.50
2390100166.00,-112.53,-107.00,-113.00,-113.00,-112.53
2390200333.00,-111.03,-113.50,-113.03,-113.03,-111.03
2390300500.00,-115.50,-111.50,-117.00,-117.00,-115.50
2390400667.00,-113.00,-111.03,-112.00,-112.00,-113.00
2390500834.00,-108.53,-108.03,-111.00,-111.00,-108.53
2390601001.00,-114.03,-113.50,-111.00,-111.00,-114.03
2390701168.00,-112.03,-109.50,-109.50,-109.50,-112.03
2390801335.00,-112.50,-114.50,-112.53,-112.53,-112.50
2390901502.00,-116.03,-113.03,-114.53,-114.53,-116.03
2391001669.00,-112.03,-110.50,-111.53,-111.53,-112.03
2391101836.00,-114.03,-113.00,-114.50,-114.50,-114.03
2391202003.00,-111.00,-111.03,-115.50,-115.50,-111.00
2391302170.00,-112.50,-112.03,-114.50,-114.50,-112.50
2391402337.00,-110.50,-110.50,-110.53,-110.53,-110.50
2391502504.00,-113.00,-114.00,-108.03,-108.03,-113.00
2391602671.00,-112.50,-110.03,-109.53,-109.53,-112.50
2391702838.00,-114.00,-113.00,-115.03,-115.03,-114.00
2391803005.00,-115.00,-109.00,-111.00,-111.00,-115.00
2391903171.00,-111.53,-118.53,-113.53,-113.53,-111.53
2392003338.00,-114.00,-109.00,-112.50,-112.50,-114.00
2392103505.00,-114.53,-115.03,-114.50,-114.50,-114.53
2392203672.00,-113.03,-113.50,-113.53,-113.53,-113.03
2392303839.00,-112.03,-117.03,-112.50,-112.50,-112.03
2392404006.00,-112.50,-119.53,-113.03,-113.03,-112.50
2392504173.00,-115.50,-115.53,-113.53,-113.53,-115.50
2392604340.00,-110.03,-111.50,-111.53,-111.53,-110.03
2392704507.00,-117.50,-110.03,-110.00,-110.00,-117.50
2392804674.00,-112.53,-117.03,-116.03,-116.03,-112.53
2392904841.00,-111.03,-112.00,-111.53,-111.53,-111.03
2393005008.00,-112.00,-112.53,-110.50,-110.50,-112.00
2393105175.00,-114.53,-113.00,-112.00,-112.00,-114.53
2393205342.00,-114.00,-111.50,-113.03,-113.03,-114.00
2393305509.00,-114.53,-112.53,-113.00,-113.00,-114.53
2393405676.00,-113.03,-111.03,-115.03,-115.03,-113.03
2393505843.00,-113.53,-110.50,-114.00,-114.00,-113.53
2393606010.00,-118.00,-109.00,-107.53,-107.53,-118.00
2393706176.00,-113.03,-113.03,-111.53,-111.53,-113.03
2393806343.00,-113.00,-111.03,-111.53,-110.53,-113.00
2393906510.00,-112.00,-113.53,-112.03,-115.03,-112.00
2394006677.00,-116.00,-116.00,-113.00,-112.00,-116.00
2394106844.00,-114.03,-112.00,-108.53,-117.00,-114.03
2394207011.00,-111.03,-109.03,-112.00,-114.03,-111.03
2394307178.00,-113.50,-112.00,-112.03,-118.53,-110.00
2394407345.00,-110.50,-112.00,-116.50,-113.50,-108.03
2394507512.00,-114.53,-109.03,-110.50,-112.00,-112.03
2394607679.00,-114.53,-109.50,-110.50,-111.00,-114.00
2394707846.00,-112.53,-108.50,-118.00,-109.03,-110.53
2394808013.00,-110.00,-112.50,-109.00,-113.00,-117.50
2394908180.00,-114.00,-111.50,-106.50,-115.03,-110.50
2395008347.00,-114.00,-112.03,-113.00,-108.50,-113.53
2395108514.00,-110.03,-111.50,-112.50,-109.00,-114.50
2395208681.00,-112.00,-115.50,-117.50,-110.00,-110.03
2395308848.00,-113.03,-115.00,-117.03,-112.03,-114.00
2395409015.00,-113.03,-113.00,-113.00,-112.50,-108.50
2395509181.00,-113.00,-115.00,-109.00,-113.53,-109.00
2395609348.00,-116.03,-111.00,-108.03,-116.50,-112.00
2395709515.00,-108.53,-112.53,-108.50,-116.03,-115.53
2395809682.00,-111.53,-112.00,-109.00,-114.03,-114.53
2395909849.00,-114.00,-115.03,-112.03,-112.50,-110.50
2396010016.00,-110.53,-110.50,-109.50,-113.03,-114.53
2396110183.00,-112.00,-115.53,-111.53,-113.50,-114.53
2396210350.00,-113.00,-117.00,-111.50,-110.03,-116.00
2396310517.00,-110.53,-113.03,-111.53,-110.53,-112.50
2396410684.00,-111.53,-111.00,-114.50,-104.50,-112.00
2396510851.00,-113.03,-114.53,-109.50,-110.50,-107.53
2396611018.00,-117.50,-111.50,-112.53,-108.50,-111.50
2396711185.00,-115.03,-108.03,-111.50,-112.53,-110.50
2396811352.00,-111.00,-112.03,-111.00,-112.00,-111.53
2396911519.00,-115.50,-112.00,-115.00,-112.03,-113.03
